,close,high,low,open,tradeTime,tradeTimeinMills,volume
312,104.8500,104.8600,104.8100,104.8100,20190820143600,1566326160000,1600
313,104.8500,104.8900,104.8500,104.8600,20190820143700,1566326220000,1242
314,104.8200,104.8600,104.8200,104.8600,20190820143800,1566326280000,2800
315,104.8800,104.9000,104.8600,104.8600,20190820143900,1566326340000,1050
316,104.8900,104.8900,104.8300,104.8700,20190820144000,1566326400000,2200
317,104.8700,104.8950,104.8700,104.8900,20190820144100,1566326460000,518
318,104.8500,104.8800,104.8200,104.8800,20190820144200,1566326520000,1900
319,104.7900,104.8400,104.7900,104.8400,20190820144300,1566326580000,600
320,104.8100,104.8300,104.7900,104.8100,20190820144400,1566326640000,900
321,104.9000,104.9000,104.8150,104.8150,20190820144500,1566326700000,1401
322,104.9800,104.9900,104.8800,104.9100,20190820144600,1566326760000,1900
323,105.0100,105.0200,104.9650,104.9650,20190820144700,1566326820000,1400
324,105.0000,105.0800,104.9900,105.0400,20190820144800,1566326880000,2800
325,105.0250,105.0400,105.0050,105.0050,20190820144900,1566326940000,1553
326,104.9900,105.0400,104.9800,105.0400,20190820145000,1566327000000,2600
327,104.9900,105.0000,104.9300,105.0000,20190820145100,1566327060000,600
328,104.9000,104.9850,104.9000,104.9850,20190820145200,1566327120000,1800
329,104.8950,104.9300,104.8900,104.9050,20190820145300,1566327180000,500
330,104.8800,104.9000,104.8500,104.9000,20190820145400,1566327240000,2929
331,104.9450,104.9700,104.9050,104.9050,20190820145500,1566327300000,1439
332,104.9200,104.9800,104.9150,104.9700,20190820145600,1566327360000,3900
333,104.9800,104.9800,104.9250,104.9250,20190820145700,1566327420000,2000
334,105.0400,105.0400,104.9850,104.9850,20190820145800,1566327480000,2100
335,105.0250,105.0500,105.0100,105.0350,20190820145900,1566327540000,2500
336,104.9100,105.0100,104.9100,105.0100,20190820150000,1566327600000,2194
337,104.9100,104.9200,104.8850,104.9000,20190820150100,1566327660000,2700
338,104.9200,104.9500,104.8900,104.9300,20190820150200,1566327720000,2200
339,104.9250,104.9600,104.9100,104.9400,20190820150300,1566327780000,7450
340,104.9550,104.9600,104.9200,104.9200,20190820150400,1566327840000,2015
341,104.9200,104.9700,104.9100,104.9700,20190820150500,1566327900000,3000
342,104.9650,104.9800,104.9000,104.9100,20190820150600,1566327960000,3150
343,104.9250,104.9600,104.9200,104.9600,20190820150700,1566328020000,1900
